CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,rowguid,ModifiedDate
29686,false,Mr.,Jack,,Creasey,,Distinctive Store,adventure-works\shu0,jack2@adventure-works.com,539-555-0182,ao0Wb4hq67DVVcZYX2vO/mOgiZoTtJMBJzi4/wt8mrE=,7wlaV4Y=,6F023446-D4C3-43EB-9AD2-1DCE20948111,2005-09-01 00:00:00
317,false,Mr.,Jacob,N.,Dean,,Finer Riding Supplies,adventure-works\josé1,jacob0@adventure-works.com,767-555-0151,afWrNdx+a97zBy+NoV2h3JgMyfVCLmD1FMz7OiwtBRQ=,KVVlFXY=,5EEF4DAA-8514-43A3-B96A-D99E19E3C2E8,2005-08-01 00:00:00
29698,false,Mr.,Jacob,N.,Dean,,Finer Riding Supplies,adventure-works\josé1,jacob0@adventure-works.com,767-555-0151,afWrNdx+a97zBy+NoV2h3JgMyfVCLmD1FMz7OiwtBRQ=,KVVlFXY=,68D9D7F4-4E7C-4752-AB9F-EF90CFEDB111,2005-08-01 00:00:00
76,false,Mr.,James,J.,Krow,,Out-of-the-Way Hotels,adventure-works\jillian0,james11@adventure-works.com,265-555-0190,I2HiduC1LR4LnxkLk1SFZ0OCyPveKfbQ6Q4mjKnPiyA=,PJEpZaA=,5227D299-B05E-4D6C-A1C9-DA63154869BA,2005-09-01 00:00:00
82,false,Mr.,James,D.,Kramer,,Refined Department Stores,adventure-works\josé1,james10@adventure-works.com,814-555-0130,8x6bpv0tFDausfY5Z8RQwPKRz3E+N1BszPMzVAsq5kg=,5NcSbeg=,92618ECE-2254-4852-B3B3-46ED2E0E3E1A,2006-07-01 00:00:00
245,false,Mr.,James,L.,McCoy,II,Leather Seat Factory,adventure-works\josé1,james12@adventure-works.com,191-555-0151,7fCBS9M7J3qJvmN3sgO/fbT2ap3vnYQ/k+fKjaHYP/0=,r9owTtw=,4A122BDD-4393-42BC-AD49-37E43A0414F6,2006-07-01 00:00:00
434,false,Mr.,James,B.,Bailey,Jr.,Road-Way Mart,adventure-works\david8,james3@adventure-works.com,234-555-0112,ZRFnYyY0jR0KxF7thOVIbZAFk+RsH+WO0kvZDRTup2Y=,4TnK5Fo=,0A748427-CCAF-4E93-9551-8F06B976DCAD,2006-10-01 00:00:00
455,false,Mr.,James,R.,Tran,,Timely Shipping Service,adventure-works\shu0,james15@adventure-works.com,740-555-0159,a+hmmVFjNsedclcbOwkz48GUza0wrQc51JPBj3JdaBM=,X1REDgI=,B4200F93-711C-438E-975D-FCCA43632D20,2007-09-01 00:00:00
685,false,Mr.,James,B.,Haugh,Jr.,Family Cycle Store,adventure-works\garrett1,james8@adventure-works.com,763-555-0120,qqWGyjPy74GLpFoYkhe3eQutrmixkWZkZHsl5d0mZpI=,TfeFfy4=,8559A2D6-B981-41B4-85F9-5507BFF4DD6E,2006-09-01 00:00:00
29532,false,Mr.,James,B.,Bailey,Jr.,Road-Way Mart,adventure-works\david8,james3@adventure-works.com,234-555-0112,ZRFnYyY0jR0KxF7thOVIbZAFk+RsH+WO0kvZDRTup2Y=,4TnK5Fo=,C5AAE356-0B32-4293-B09F-656EE3B5C04F,2006-10-01 00:00:00
29822,false,Mr.,James,B.,Haugh,Jr.,Family Cycle Store,adventure-works\garrett1,james8@adventure-works.com,763-555-0120,qqWGyjPy74GLpFoYkhe3eQutrmixkWZkZHsl5d0mZpI=,TfeFfy4=,EFDB88D8-C3B7-4F83-AC33-1E85AE65D6B9,2006-09-01 00:00:00
30000,false,Mr.,James,L.,McCoy,II,Leather Seat Factory,adventure-works\josé1,james12@adventure-works.com,191-555-0151,7fCBS9M7J3qJvmN3sgO/fbT2ap3vnYQ/k+fKjaHYP/0=,r9owTtw=,F979676F-80E7-4445-B894-CE8CEA7EA5E2,2006-07-01 00:00:00
271,false,Mr.,Jared,L.,Bustamante,,Alternative Vehicles,adventure-works\pamela0,jared0@adventure-works.com,164-555-0147,HpDMv2bnK4/qDUMQn8+csux9vDdycGo7vFyJ5y4Vh/Q=,NbybY4k=,F2765E86-8DEA-468B-849E-9E83AE57C381,2005-11-01 00:00:00
29611,false,Mr.,Jared,L.,Bustamante,,Alternative Vehicles,adventure-works\pamela0,jared0@adventure-works.com,164-555-0147,HpDMv2bnK4/qDUMQn8+csux9vDdycGo7vFyJ5y4Vh/Q=,NbybY4k=,76D4BBBD-3474-487B-9090-20F86FF81608,2005-11-01 00:00:00
544,false,Mr.,Jay,,Adams,,Valley Bicycle Specialists,adventure-works\jillian0,jay1@adventure-works.com,158-555-0142,jCFDuqUMHmknfadTRSkMvN0IDObtE/GslvN9q2Wa5xU=,117fxZM=,70259E78-E301-494B-B26D-40D663DBB3DE,2009-05-16 16:33:33
29492,false,Mr.,Jay,,Adams,,Valley Bicycle Specialists,adventure-works\jillian0,jay1@adventure-works.com,158-555-0142,jCFDuqUMHmknfadTRSkMvN0IDObtE/GslvN9q2Wa5xU=,117fxZM=,7A2EB695-B6B9-48D4-BAD2-BD33E8CE8CA1,2009-05-16 16:33:33
61,false,Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,zn3Nk0+i/zyvxFNh3OziN2Pxa3NfiIlVMJ9Ox86ytao=,5MZXwF4=,CCC53B43-66A6-47F6-A38E-5DD7CFAFEAA6,2006-09-01 00:00:00
29929,false,Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,zn3Nk0+i/zyvxFNh3OziN2Pxa3NfiIlVMJ9Ox86ytao=,5MZXwF4=,AE0F0317-2254-4D4F-9F4D-B01BBB10B3A0,2006-09-01 00:00:00
42,false,Mr.,Jeremy,,Los,,Healthy Activity Store,adventure-works\linda3,jeremy0@adventure-works.com,911-555-0165,jLMkpmNutZFzWw7sSWZeqd91vtlRwaWx2Ub21mhsvlU=,JK9/WX8=,64ACD300-337D-4D39-A2C4-FD5972611934,2006-07-01 00:00:00
240,false,Mr.,Jessie,E.,Valerio,,Wire Baskets and Parts,adventure-works\linda3,jessie0@adventure-works.com,103-555-0179,9EmEkovAOZzHdTYAXrsu3h3xgAvhMbHSs9Q8N+/CWao=,mgl/qso=,C581A495-5772-4EB1-943A-9E94E2387814,2005-08-01 00:00:00
30100,false,Mr.,Jessie,E.,Valerio,,Wire Baskets and Parts,adventure-works\linda3,jessie0@adventure-works.com,103-555-0179,9EmEkovAOZzHdTYAXrsu3h3xgAvhMbHSs9Q8N+/CWao=,mgl/qso=,ABC5D37C-0DAB-42C0-AA94-3C688C6EAE0E,2005-08-01 00:00:00
37,false,Mr.,Jim,,Geist,,Two Bike Shops,adventure-works\pamela0,jim1@adventure-works.com,724-555-0161,cvqeC4fJcKwJ9jlluiWvK5/MyuSi8neLnjFDGdvzJy4=,ot8WcXk=,C6EBB29A-CC67-459C-90E3-339E0F912906,2006-09-01 00:00:00
613,false,Mr.,Jim,,Stewart,,Famous Bike Shop,adventure-works\garrett1,jim5@adventure-works.com,226-555-0110,UhGiWqQH+ZqO4P2SIEQ4J9goCINUOyHBAttZ/+kJooA=,awRBGoA=,05B7B25A-0E97-4F07-9A87-0627F354A45F,2006-09-01 00:00:00
29775,false,Mr.,Jim,,Geist,,Two Bike Shops,adventure-works\pamela0,jim1@adventure-works.com,724-555-0161,cvqeC4fJcKwJ9jlluiWvK5/MyuSi8neLnjFDGdvzJy4=,ot8WcXk=,A305BDD1-9295-4F69-9D6F-44DF37B99E21,2006-09-01 00:00:00
30037,false,Mr.,Jim,,Stewart,,Famous Bike Shop,adventure-works\garrett1,jim5@adventure-works.com,226-555-0110,UhGiWqQH+ZqO4P2SIEQ4J9goCINUOyHBAttZ/+kJooA=,awRBGoA=,F1141256-0A49-42D0-AF3D-5D3E0FE6C05E,2006-09-01 00:00:00
510,false,Mr.,Jimmy,,Bischoff,,World Bike Discount Store,adventure-works\linda3,jimmy1@adventure-works.com,992-555-0111,lbduPisVeIU+cP9cYQejSE4m0OPZJifKl9/E7GrrAyo=,BJUetfg=,6EE9D652-6F65-4F4D-AF0B-3A82CB34C5F1,2005-07-01 00:00:00
29565,false,Mr.,Jimmy,,Bischoff,,World Bike Discount Store,adventure-works\linda3,jimmy1@adventure-works.com,992-555-0111,lbduPisVeIU+cP9cYQejSE4m0OPZJifKl9/E7GrrAyo=,BJUetfg=,271B27D9-E905-4FCE-BD85-C9C4184E3E9E,2005-07-01 00:00:00
323,false,Mr.,Jo,,Brown,,Metro Bike Works,adventure-works\michael9,jo2@adventure-works.com,689-555-0130,KZaaqy2YCpxZaXM7rzYJyuNkw9w+wWoUaL5P6Jdyzpk=,T2lZOPo=,0DA4F03E-47E9-4BED-B149-9C18CEE9EB30,2006-08-01 00:00:00
29590,false,Mr.,Jo,,Brown,,Metro Bike Works,adventure-works\michael9,jo2@adventure-works.com,689-555-0130,KZaaqy2YCpxZaXM7rzYJyuNkw9w+wWoUaL5P6Jdyzpk=,T2lZOPo=,7E529A97-2B5C-4339-883F-3ECCFB85E411,2006-08-01 00:00:00
358,false,Mr.,Joe,,Kim,,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1 (11) 500 555-0144,/1zuZO01NBBN+zaoVVHAp+srLdfFp0nBmPrSBGPulOc=,jMsXQbs=,3ED88E2F-3F29-4E30-93D4-CE38474DED23,2007-08-01 00:00:00
29908,false,Mr.,Joe,,Kim,,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1 (11) 500 555-0144,/1zuZO01NBBN+zaoVVHAp+srLdfFp0nBmPrSBGPulOc=,jMsXQbs=,F02107B3-5F5C-48D2-AEDB-58FC3E25C652,2007-08-01 00:00:00
19,false,Mr.,John,A.,Beaver,,Center Cycle Shop,adventure-works\pamela0,john8@adventure-works.com,521-555-0195,DzbqWX7B3EK5Dub92CKHYSUGKGbZCbrcVDpVe/xyBeI=,zXNgrJw=,69AE5D43-31BE-4B76-BFBB-5A23C4788BBC,2007-04-01 00:00:00
114,false,Mr.,John,L.,Colon,,Two Wheels Cycle Store,adventure-works\linda3,john14@adventure-works.com,397-555-0144,9HEZAYB77VjHRd83ZDP94/ugDP0PhvUiIRCi3Cl5y7A=,j6Z6ny8=,BCC5AE61-8214-44A1-A43C-FBD65C3745AE,2005-09-01 00:00:00
309,false,Mr.,John,,Arthur,,The Gear Store,adventure-works\jillian0,john6@adventure-works.com,149-555-0113,AJwPH2IQhCHW77xtUnJh0G0EXqA11PsPLRRuSQK+K9U=,ZXH0EUg=,A80B5E25-5EF4-4910-B70B-B2D1F5B207C2,2005-08-01 00:00:00
335,false,Mr.,John,M.,Berger,Jr.,Scratch-Resistant Finishes Company,adventure-works\josé1,john10@adventure-works.com,156-555-0111,0J6cl9Zhm+g4rbqJrvyshZWF72arbVNptT27ZL2QTMc=,2Ugh6Q4=,F8BF1985-3C65-400F-BD46-92F88008F003,2005-08-01 00:00:00
385,false,Mr.,John,,Kelly,,Sturdy Toys,adventure-works\shu0,john22@adventure-works.com,330-555-0116,tYV64ygQjda9WaWGc8CfVwqOiTHscX15aCHq9OPvjkw=,a2bt7rI=,6EDE3BE1-137D-4984-9ECB-EB871AE9059D,2005-08-01 00:00:00
451,false,Mr.,John,,Emory,,Roadway Bike Emporium,adventure-works\pamela0,john16@adventure-works.com,691-555-0149,EXyX+Acbgfz6Y4iZ9KNW4TsmchGMdgjtJqmn+Xu2Mws=,/4/gh8A=,D5AE552E-FAFD-49AB-AC05-014484CA1139,2007-07-01 00:00:00
471,false,Mr.,John,,Ford,,Social Activities Club,adventure-works\jillian0,john19@adventure-works.com,596-555-0153,Uu7MYSoXZONPT3nnOss6MamCI0JtQpdQ0lHxfbTXg2s=,MFN+Ar8=,7578FA92-B7BF-4FA8-94E3-186B08221382,2005-08-01 00:00:00
475,false,Mr.,John,,Evans,,Real Sporting Goods,adventure-works\shu0,john17@adventure-works.com,581-555-0172,zI7V47DGDDCr+5PUQzccWY8u8MazpHxzT0wB13+8m50=,Pz84Lbs=,14CA36FA-E45C-421C-BB5A-22CDE0946AEA,2006-07-01 00:00:00
538,false,Mr.,John,R.,Brooks,,Prosperous Tours,adventure-works\jae0,john12@adventure-works.com,1 (11) 500 555-0179,7cimopKXrRxK/+QAEW4WJ+XGTEEJvTsX0l1QxCAWQI0=,C4OiUF4=,35E95974-7000-4081-A041-64011DE880A2,2006-07-01 00:00:00
673,false,Mr.,John,,Hanson,,Countryside Company,adventure-works\linda3,john20@adventure-works.com,107-555-0117,2stwPzsfBnHlWJSw7+jrEjtXjaoxVkBMOVsluOUNpog=,zNDLlSI=,45CF2A2C-3D06-45F4-9009-FCD4ABC19427,2006-10-01 00:00:00
29523,false,Mr.,John,,Arthur,,The Gear Store,adventure-works\jillian0,john6@adventure-works.com,149-555-0113,AJwPH2IQhCHW77xtUnJh0G0EXqA11PsPLRRuSQK+K9U=,ZXH0EUg=,7D7D6D52-79E3-4CE4-9F68-2D8B6BF4854D,2005-08-01 00:00:00
29545,false,Mr.,John,A.,Beaver,,Center Cycle Shop,adventure-works\pamela0,john8@adventure-works.com,521-555-0195,DzbqWX7B3EK5Dub92CKHYSUGKGbZCbrcVDpVe/xyBeI=,zXNgrJw=,38DC2574-509C-4F65-B73A-68187F11B787,2007-04-01 00:00:00
29558,false,Mr.,John,M.,Berger,Jr.,Scratch-Resistant Finishes Company,adventure-works\josé1,john10@adventure-works.com,156-555-0111,0J6cl9Zhm+g4rbqJrvyshZWF72arbVNptT27ZL2QTMc=,2Ugh6Q4=,2C9DD7E4-7832-4954-87D2-94461D750BB1,2005-08-01 00:00:00
29587,false,Mr.,John,R.,Brooks,,Prosperous Tours,adventure-works\jae0,john12@adventure-works.com,1 (11) 500 555-0179,7cimopKXrRxK/+QAEW4WJ+XGTEEJvTsX0l1QxCAWQI0=,C4OiUF4=,8916316F-55E7-453E-9C82-F59B5FC32913,2006-07-01 00:00:00
29673,false,Mr.,John,L.,Colon,,Two Wheels Cycle Store,adventure-works\linda3,john14@adventure-works.com,397-555-0144,9HEZAYB77VjHRd83ZDP94/ugDP0PhvUiIRCi3Cl5y7A=,j6Z6ny8=,82FF1AAC-744A-447D-87D6-7FAC7C2BAF89,2005-09-01 00:00:00
29737,false,Mr.,John,,Emory,,Roadway Bike Emporium,adventure-works\pamela0,john16@adventure-works.com,691-555-0149,EXyX+Acbgfz6Y4iZ9KNW4TsmchGMdgjtJqmn+Xu2Mws=,/4/gh8A=,31F1935F-6C9A-43D7-8308-4EE7CD05AC56,2007-07-01 00:00:00
29744,false,Mr.,John,,Evans,,Real Sporting Goods,adventure-works\shu0,john17@adventure-works.com,581-555-0172,zI7V47DGDDCr+5PUQzccWY8u8MazpHxzT0wB13+8m50=,Pz84Lbs=,05B8AF66-8AB7-4DEB-9A8B-55F5BE12E0CF,2006-07-01 00:00:00
29764,false,Mr.,John,,Ford,,Social Activities Club,adventure-works\jillian0,john19@adventure-works.com,596-555-0153,Uu7MYSoXZONPT3nnOss6MamCI0JtQpdQ0lHxfbTXg2s=,MFN+Ar8=,9EABC427-1257-4628-8BEB-88A9990A601C,2005-08-01 00:00:00
29826,false,Mr.,John,,Hanson,,Countryside Company,adventure-works\linda3,john20@adventure-works.com,107-555-0117,2stwPzsfBnHlWJSw7+jrEjtXjaoxVkBMOVsluOUNpog=,zNDLlSI=,2C442176-E8EA-4613-A237-308E90E8A387,2006-10-01 00:00:00
29901,false,Mr.,John,,Kelly,,Sturdy Toys,adventure-works\shu0,john22@adventure-works.com,330-555-0116,tYV64ygQjda9WaWGc8CfVwqOiTHscX15aCHq9OPvjkw=,a2bt7rI=,8CE51EE0-13B9-4A4E-9B47-3A02439089A7,2005-08-01 00:00:00
12,false,Mr.,Johnny,A.,Caprio,Jr.,Bikes and Motorbikes,adventure-works\garrett1,johnny0@adventure-works.com,112-555-0191,jtF9jBoFYeJTaET7x+eJDkd7BzMz15Wo9odbGPBaIak=,wVLnvHo=,947BCAF1-1F32-44F3-B9C3-0011F95FBE54,2006-08-01 00:00:00
29627,false,Mr.,Johnny,A.,Caprio,Jr.,Bikes and Motorbikes,adventure-works\garrett1,johnny0@adventure-works.com,112-555-0191,jtF9jBoFYeJTaET7x+eJDkd7BzMz15Wo9odbGPBaIak=,wVLnvHo=,50AEA181-60F3-4B91-BC52-238B7CF7A9DB,2006-08-01 00:00:00
142,false,Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,26rwIeR9oyfo+P6lodeASP/MAC2/tdKFbmFVC5uBRmA=,83inWt0=,B821D13F-E9DB-4A3B-87D0-7E867A161575,2007-09-01 00:00:00
453,false,Mr.,Jon,,Ganio,,Unique Bikes,adventure-works\jillian0,jon0@adventure-works.com,672-555-0112,bWjEPINRmvLEbxP7M/s7AJTqpJenlAkq34rNVCEXqpc=,+Yo0P+0=,E165218F-456F-4D59-BF10-ACCF3911AE3C,2005-09-01 00:00:00
29769,false,Mr.,Jon,,Ganio,,Unique Bikes,adventure-works\jillian0,jon0@adventure-works.com,672-555-0112,bWjEPINRmvLEbxP7M/s7AJTqpJenlAkq34rNVCEXqpc=,+Yo0P+0=,8C81DD5F-EA36-47B0-A5F1-7583BC5DABC2,2005-09-01 00:00:00
29796,false,Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,26rwIeR9oyfo+P6lodeASP/MAC2/tdKFbmFVC5uBRmA=,83inWt0=,A580DD97-441A-4CF8-9D9E-7E1EBE6CEC43,2007-09-01 00:00:00
127,false,Mr.,Joseph,M.,Lique,,Front Sporting Goods,adventure-works\pamela0,joseph2@adventure-works.com,119-555-0195,7dnLSdRuWFKBMjmORanIkwGVy3smf5yZI3YxSSyd5/U=,jH5dJh4=,EF55103F-ACC7-4BFD-89B1-20A04845E706,2006-08-01 00:00:00
155,false,Mr.,Joseph,N.,Castellucio,,Corner Bicycle Supply,adventure-works\josé1,joseph1@adventure-works.com,180-555-0114,NLAR7H8spiCb/C0qY+3qkJm3VuoSOqDw7yspRc1CTTg=,Whn5BXY=,3B56CD66-5DDF-430C-AB41-3FF6A1836868,2005-09-01 00:00:00
295,false,Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,7obarvC3BHLIE/oFo0n+bkB/EZ03Zc8Vu+F2jpK/CNM=,k6zgROU=,BB5324B1-9ACE-4AAE-8711-41090EDCE4E0,2007-09-01 00:00:00
29639,false,Mr.,Joseph,N.,Castellucio,,Corner Bicycle Supply,adventure-works\josé1,joseph1@adventure-works.com,180-555-0114,NLAR7H8spiCb/C0qY+3qkJm3VuoSOqDw7yspRc1CTTg=,Whn5BXY=,16864FBF-49C0-46CA-AC6C-530EB20CAD1B,2005-09-01 00:00:00
29953,false,Mr.,Joseph,M.,Lique,,Front Sporting Goods,adventure-works\pamela0,joseph2@adventure-works.com,119-555-0195,7dnLSdRuWFKBMjmORanIkwGVy3smf5yZI3YxSSyd5/U=,jH5dJh4=,7C6C2B33-FAA3-493C-8A74-21DF759833A9,2006-08-01 00:00:00
30027,false,Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,7obarvC3BHLIE/oFo0n+bkB/EZ03Zc8Vu+F2jpK/CNM=,k6zgROU=,029C27B5-72E5-4024-A5FA-53BDB42B98BC,2007-09-01 00:00:00
210,false,Mr.,Josh,,Barnhill,,Gasless Cycle Shop,adventure-works\garrett1,josh0@adventure-works.com,584-555-0192,bskaXdzyt3OUpHetBO/IcD+SDhG5EyMDjtlYBlgd5JM=,m3KdhOo=,FF748558-EA94-4C67-A764-D1480B0F8548,2005-08-01 00:00:00
29539,false,Mr.,Josh,,Barnhill,,Gasless Cycle Shop,adventure-works\garrett1,josh0@adventure-works.com,584-555-0192,bskaXdzyt3OUpHetBO/IcD+SDhG5EyMDjtlYBlgd5JM=,m3KdhOo=,69DF26EC-38FB-4588-AE26-5987EDCCABF2,2005-08-01 00:00:00
580,false,Mr.,Joshua,J.,Huff,,Rural Sales and Service,adventure-works\jillian0,joshua0@adventure-works.com,190-555-0186,zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=,HQlRLlk=,FE870DE4-818A-495D-BA9E-875CB8212233,2006-03-01 00:00:00
29859,false,Mr.,Joshua,J.,Huff,,Rural Sales and Service,adventure-works\jillian0,joshua0@adventure-works.com,190-555-0186,zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=,HQlRLlk=,B5E28EBD-35EC-4B57-B606-3E05DBCA429C,2006-03-01 00:00:00
654,false,Mr.,Jésus,,Hernandez,,Online Bike Warehouse,adventure-works\josé1,jésus0@adventure-works.com,214-555-0145,oQESLWRzzA7xFmx/oeIwJrVckc/0dzUxgBru6ptUjqA=,Y/Ty5LA=,1A357CAC-E4F2-4880-BE31-487D92071128,2006-09-01 00:00:00
29832,false,Mr.,Jésus,,Hernandez,,Online Bike Warehouse,adventure-works\josé1,jésus0@adventure-works.com,214-555-0145,oQESLWRzzA7xFmx/oeIwJrVckc/0dzUxgBru6ptUjqA=,Y/Ty5LA=,B6CC3146-FFE6-49A6-9D8E-1879EF993BF4,2006-09-01 00:00:00
661,false,Mr.,Kari,,Hensien,,General Department Stores,adventure-works\garrett1,kari0@adventure-works.com,143-555-0129,9q51LeEZWFDB+L+DtlRs239EjYmK9mN+eUjUvqLToLw=,niDlQYk=,AC14C556-2FCC-4578-AD66-D2F31FCA6C51,2005-08-01 00:00:00
29830,false,Mr.,Kari,,Hensien,,General Department Stores,adventure-works\garrett1,kari0@adventure-works.com,143-555-0129,9q51LeEZWFDB+L+DtlRs239EjYmK9mN+eUjUvqLToLw=,niDlQYk=,6BB1B29F-7821-4344-AD8F-6D0EA72FF6E4,2005-08-01 00:00:00
2,false,Mr.,Keith,,Harris,,Progressive Sports,adventure-works\david8,keith0@adventure-works.com,170-555-0127,YPdtRdvqeAhj6wyxEsFdshBDNXxkCXn+CRgbvJItknw=,fs1ZGhY=,E552F657-A9AF-4A7D-A645-C429D6E02491,2006-08-01 00:00:00
29816,false,Mr.,Keith,,Harris,,Progressive Sports,adventure-works\david8,keith0@adventure-works.com,170-555-0127,YPdtRdvqeAhj6wyxEsFdshBDNXxkCXn+CRgbvJItknw=,fs1ZGhY=,E10291DA-B850-451C-9A22-DD4E1DBA22CC,2006-08-01 00:00:00
23,false,Mr.,Kerim,,Hanif,,Bike World,adventure-works\shu0,kerim0@adventure-works.com,216-555-0122,d0WSjosAd7Y3XOWjNAkoTClCb50vwPuAawOSI1iosgs=,33g5co8=,733F8250-3251-4C2A-8C85-C285BB76B7B4,2006-09-01 00:00:00
29809,false,Mr.,Kerim,,Hanif,,Bike World,adventure-works\shu0,kerim0@adventure-works.com,216-555-0122,d0WSjosAd7Y3XOWjNAkoTClCb50vwPuAawOSI1iosgs=,33g5co8=,D1453537-6387-4312-B6A9-6FF3688B074A,2006-09-01 00:00:00
24,false,Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=,TgZnUOg=,C111E51D-178D-4DBD-A6FF-F1CCBF4B1AAD,2006-09-01 00:00:00
379,false,Mr.,Kevin,,Kennedy,,Fad Outlet,adventure-works\pamela0,kevin4@adventure-works.com,275-555-0179,FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=,B+59kWs=,083C2D9F-7CBB-4CD4-9BBF-30E80C376EE5,2006-09-01 00:00:00
29903,false,Mr.,Kevin,,Kennedy,,Fad Outlet,adventure-works\pamela0,kevin4@adventure-works.com,275-555-0179,FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=,B+59kWs=,7492859B-F990-4993-96FD-861217EB4825,2006-09-01 00:00:00
29957,false,Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=,TgZnUOg=,E115475E-25DA-4139-8256-934F48C8453D,2006-09-01 00:00:00
100,false,Mr.,Kirk,T,King,,Up-To-Date Sports,adventure-works\josé1,kirk2@adventure-works.com,979-555-0163,056V7iOc8FPUiLanlyEqQX6cAWuL0TJ8fQBhX7mEjMU=,b96sfSU=,E789F6DD-3159-4DDC-81A8-8571C571656E,2007-08-01 00:00:00
29918,false,Mr.,Kirk,T,King,,Up-To-Date Sports,adventure-works\josé1,kirk2@adventure-works.com,979-555-0163,056V7iOc8FPUiLanlyEqQX6cAWuL0TJ8fQBhX7mEjMU=,b96sfSU=,8F6A1402-DD2E-4098-821A-9A58FD67B3F7,2007-08-01 00:00:00
502,false,Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=,sEZH3m0=,E8DD8339-8804-46F2-AC6C-BCE931FF0831,2006-09-01 00:00:00
30050,false,Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=,sEZH3m0=,2492E57F-C37B-4AEB-A038-C3F897111232,2006-09-01 00:00:00
626,false,Mr.,Lawrence,E.,Hurkett,,Retail Sporting Goods,adventure-works\shu0,lawrence0@adventure-works.com,129-555-0185,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,03363CF0-DF23-4060-B0E1-E023CDF7BE08,2006-10-01 00:00:00
29862,false,Mr.,Lawrence,E.,Hurkett,,Retail Sporting Goods,adventure-works\shu0,lawrence0@adventure-works.com,129-555-0185,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,C45CC725-AA9A-46A8-8254-84577705A94F,2006-10-01 00:00:00
418,false,Mr.,Lee,J.,Chapla,,Good Bike Shop,adventure-works\jillian0,lee0@adventure-works.com,223-555-0184,yRB9ce1nhQby11wW4ZjaqdAHLcagnHeelEySfrDOivk=,af0s25U=,C6A84BC4-4131-4F49-9865-1F05530318CD,2005-09-01 00:00:00
29651,false,Mr.,Lee,J.,Chapla,,Good Bike Shop,adventure-works\jillian0,lee0@adventure-works.com,223-555-0184,yRB9ce1nhQby11wW4ZjaqdAHLcagnHeelEySfrDOivk=,af0s25U=,50F790E6-1C54-49D1-A0BD-687A3E381C28,2005-09-01 00:00:00
286,false,Mr.,Leo,,Giakoumakis,,Number One Bike Co.,adventure-works\jae0,leo0@adventure-works.com,1 (11) 500 555-0169,x78xcW0FvKo3V2RvMGf37bcWhb50vMZ22IuaZcu+qmM=,abrUsFg=,6266CCC4-1AF0-42E0-BCA4-B33EA6838EEE,2006-07-01 00:00:00
29778,false,Mr.,Leo,,Giakoumakis,,Number One Bike Co.,adventure-works\jae0,leo0@adventure-works.com,1 (11) 500 555-0169,x78xcW0FvKo3V2RvMGf37bcWhb50vMZ22IuaZcu+qmM=,abrUsFg=,6ACC4810-DDDF-4202-9DAA-8261B2FFE2C6,2006-07-01 00:00:00
156,false,Mr.,Lester,J.,Bowman,Sr.,Metal Processing Company,adventure-works\garrett1,lester0@adventure-works.com,844-555-0112,+CFHIbYlE+nsmSbCpJOTLZXChbtYA9JzdSnd1Qejk5g=,w7ec7iI=,CFFFAAFB-98DC-4392-84F9-FB3229F35265,2005-09-01 00:00:00
